rank,CompanyNumber,CompanyName,score,reason_1,contribution_1,value_1,reason_2,contribution_2,value_2,reason_3,contribution_3,value_3
49,13637173,RURAL MENTAL HEALTH MATTERS LIMITED,0.22031133194726116,days_to_next_accounts_due,2.175070384245835,617.0,months_since_last_accounts_filing,1.5250931365736056,1.0,segment,0.8571204474584574,Micro
50,09037573,SAI TECH PVT. LTD,0.21606964502147707,months_since_last_accounts_filing,1.357048533252468,2.0,segment,0.995451484873785,Small,days_to_next_accounts_due,0.8617499630573083,608.0
51,09642494,SASHA BALLA PHOTOGRAPHY LTD.,0.21566712722013703,months_since_last_accounts_filing,1.3682984367838857,2.0,segment,1.0034919620374325,Small,days_to_next_accounts_due,0.8815383746924373,608.0
52,15123075,MILNE PUBLISHING LIMITED,0.21408814927010072,days_to_next_accounts_due,2.1848775190174363,614.0,months_since_last_accounts_filing,1.5853348403309244,1.0,segment,0.8681632230702135,Micro
53,09281484,FOUNTAIN RIDGE LTD,0.2133717081094769,days_to_next_accounts_due,1.8570410644858604,627.0,months_since_last_accounts_filing,1.4871856189024761,1.0,segment,0.7794626387530993,Micro
54,09068362,MESSRS. KICK & DRUM LTD,0.20945894760536493,days_to_next_accounts_due,1.9136667776937226,629.0,months_since_last_accounts_filing,1.4816701737268752,1.0,segment,0.8497730768554012,Micro
55,15774674,CHARGING AHEAD LIMITED,0.2086295037067191,days_to_next_accounts_due,2.0327181828663,639.0,months_since_last_accounts_filing,1.422594804979188,1.0,segment,0.8693475575242351,Micro
56,10205768,FERN FINANCIAL PLANNING LIMITED,0.20673276586593436,months_since_last_accounts_filing,1.3509182969383768,2.0,segment,0.9895405831792918,Small,days_to_next_accounts_due,0.8690936852232078,608.0
57,15147181,BEDRE AND BEDRE LIMITED,0.2062292299244617,days_to_next_accounts_due,2.197474147189955,628.0,months_since_last_accounts_filing,1.5698829679633386,1.0,segment,0.8676636159758279,Micro
58,10158846,EN DASH LIMITED,0.2053426566257471,months_since_last_accounts_filing,1.4228895059400213,2.0,days_to_next_accounts_due,0.9581926434788631,608.0,segment,0.89980412243377,Micro
59,10175585,INFINITY OFFICE LIMITED,0.20472499887296186,months_since_last_accounts_filing,1.4594143174364196,2.0,days_to_next_accounts_due,1.005641836744832,608.0,segment,0.900191292196146,Micro
60,08302799,HUMBERSIDE BLOCKS (2012) LIMITED,0.20267051068304193,months_since_last_accounts_filing,1.292054390286499,32.0,Mortgages.NumMortCharges,0.6421225373856714,11.0,segment,0.513024166912305,Small
61,12018992,SAMUEL E LEWIS LTD,0.20243008327456896,months_since_last_accounts_filing,1.415414761515332,2.0,days_to_next_accounts_due,0.9674751814291247,608.0,segment,0.8864847788738212,Micro
62,14693500,LEGALBNM LTD,0.20191583705450733,days_to_next_accounts_due,2.2092594984003227,630.0,months_since_last_accounts_filing,1.5575253198356904,1.0,segment,0.8453226006354253,Micro
63,08526604,JAMJAR CONSULTING LIMITED,0.20096178518733188,months_since_last_accounts_filing,1.444369418602856,2.0,days_to_next_accounts_due,0.9864405307406835,608.0,segment,0.9237014892901623,Micro
64,11348640,HGGL CONSULTING LTD,0.2003025601867217,months_since_last_accounts_filing,1.4154466301187119,2.0,days_to_next_accounts_due,0.9549207845170661,608.0,segment,0.8977682372107886,Micro
65,05842285,ANDREW CAMPBELL LIMITED,0.20028907345538408,days_to_next_accounts_due,1.7652243500234392,639.0,months_since_last_accounts_filing,1.4532864977070143,1.0,segment,0.8195820064214585,Micro
66,10751467,STUART POND DESIGN LIMITED,0.19997756738348807,months_since_last_accounts_filing,1.4612954214179803,2.0,days_to_next_accounts_due,0.9948137092786257,608.0,segment,0.8969239940272187,Micro
67,07428128,INPHTECH LIMITED,0.19947752081496387,months_since_last_accounts_filing,1.3670745053928204,2.0,segment,0.9868478067912986,Small,days_to_next_accounts_due,0.8665206436606867,608.0
68,13614669,HIQMA LIMITED,0.19878965103134416,days_to_next_accounts_due,2.161084149526913,626.0,months_since_last_accounts_filing,1.4915903124269478,1.0,segment,0.8374490287868437,Micro
69,14967796,GHETTO LABEL U.S. LEGACY RECORDS LIMITED,0.19866701144915702,days_to_next_accounts_due,2.1848678204228014,618.0,months_since_last_accounts_filing,1.545050575895847,1.0,segment,0.8570879591501558,Micro
70,08557939,BANKS & SIMPSON CONSULTANCY LIMITED,0.19765530655074334,months_since_last_accounts_filing,1.434225159927547,2.0,days_to_next_accounts_due,0.9653856481242706,608.0,segment,0.9202828165545633,Micro
71,04420590,HEALTH AND SAFETY SERVICES (UK) LIMITED,0.19751454237826435,months_since_last_accounts_filing,1.416669069808792,2.0,days_to_next_accounts_due,0.9466390148424815,608.0,segment,0.8620764884048147,Micro
72,08415666,SSS ENGINEERING SERVICES LTD,0.1901128873996454,months_since_last_accounts_filing,1.1286626243308444,29.0,Mortgages.NumMortCharges,0.5654273354128836,5.0,segment,0.43912227778011714,Small
73,09042505,UKTTF LIMITED,0.1887967665426409,months_since_last_accounts_filing,1.2368323767409979,26.0,Mortgages.NumMortCharges,0.6787195517072752,4.0,months_since_last_confstmt,0.45528730453213084,15.0
74,13813174,LAKESHORE CONSULTING LTD,0.1880536548908111,days_to_next_accounts_due,2.20076458180128,624.0,months_since_last_accounts_filing,1.4896079646360498,1.0,segment,0.8316051376094449,Micro
