CompanyNumber,grant_has_any,grant_n_organisations,grant_n_projects,grant_max_confidence,grant_min_confidence,grant_match_method,grant_source_date,grant_has_date
15243143,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
15244869,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15245941,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15247112,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15253552,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15254032,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15256156,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15256826,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15257171,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15258794,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15259463,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15261926,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15267354,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15268314,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15269230,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15272654,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15273319,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15276321,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15281175,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15282685,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15283089,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15285683,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15290665,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15291899,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15292516,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15293709,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15297794,1,1,75,0.9,0.9,name_postcode,2026-08-11,0
15298721,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
15299371,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15299935,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15300785,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15303324,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15308592,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15309752,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15321864,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15324927,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15328500,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15332074,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15333029,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15335265,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
15335283,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15339330,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15341332,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15345831,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15346667,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15348694,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15352655,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15353524,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15355778,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15356770,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15363845,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15370721,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15371373,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15373740,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15377082,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15380305,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15381291,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15381963,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15382950,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15383231,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15385960,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15387046,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15392896,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15397594,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15403776,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15411618,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15416920,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15426073,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15428163,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15430895,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15431032,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15434563,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15434575,1,1,2,0.8,0.8,name_postcode_area,2026-08-11,0
15435532,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15439250,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15440866,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15441055,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15443271,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15446635,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15446754,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15451843,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15453847,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15456622,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15462762,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
15469182,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15471689,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15472712,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15475930,1,1,0,0.8,0.8,name_postcode_area,2026-08-11,0
15476639,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15478595,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15479175,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15482371,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15486040,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15486191,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15492053,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15492114,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15495448,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15496374,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15499003,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15500287,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15500753,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15504481,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15506293,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15513717,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15514614,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15517485,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
15519827,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15520076,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15520364,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15521444,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15521724,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15521770,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15523080,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15527657,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15527804,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15528428,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15528633,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15530612,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15531303,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15533228,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15533978,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15535843,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15536043,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15536539,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15536729,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15537966,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15548232,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15548787,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15567127,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15574286,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15581827,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15588854,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15596438,1,1,0,0.8,0.8,name_postcode_area,2026-08-11,0
15607272,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15617708,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
15638440,1,1,4,0.9,0.9,name_postcode,2026-08-11,0
15638458,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15645279,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15648163,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15652614,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15659344,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15659504,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15663483,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15663712,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15665818,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15665955,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15668167,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15671036,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15671424,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15672136,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
15677349,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15681330,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15686618,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15691849,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15693495,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15694105,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15698759,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15698998,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15700045,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15700350,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
15700362,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15701581,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15704565,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15706080,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15713416,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15716471,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15719218,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15720987,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15721303,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15722355,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15722998,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15726158,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15732026,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15733464,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15733676,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15736990,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15741036,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15747314,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15747560,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15750343,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15753941,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15753971,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15756568,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15756578,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15758060,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15760178,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15761750,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15763368,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15763539,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15763765,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15775712,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15775792,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15776578,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15777708,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15779819,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15782803,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15783922,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15784333,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15785829,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15786223,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15789140,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15789824,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15797427,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15798057,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15799907,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15801722,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15802279,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15805547,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15807285,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15808031,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15809466,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15810062,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15811411,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15817234,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15817781,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15822860,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15824266,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15826831,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15830850,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15835641,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15838636,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15839955,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15842548,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15848078,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15848730,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15850150,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15852366,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15854435,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15856068,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15858996,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15859865,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15868259,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15868600,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15880683,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15880767,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15894078,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15894290,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15894558,1,2,1,0.8,0.8,name_postcode_area,2026-08-11,0
15896164,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15897024,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15903685,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15904508,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
15913754,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15918872,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15920763,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15924012,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15932092,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15936837,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15939081,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15944933,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15947665,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15950313,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15954302,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
15958802,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15962014,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15963032,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15968507,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15972659,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15980045,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15989482,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15990556,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15990621,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15993173,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
15997787,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15998571,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
15999938,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16002814,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16005072,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16007400,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16014266,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16017331,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16017487,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16021269,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16023417,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16026029,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16034208,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16035994,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16041947,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16045932,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16047146,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16048370,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16051701,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16060252,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16073298,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
16073467,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16078556,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16083251,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16083553,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16086249,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16096636,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16099046,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16101888,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16103169,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16106350,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16112719,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16119573,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16121267,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16129830,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16132182,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16134861,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16135562,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16138746,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16139359,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16139503,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16141918,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16147638,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16149939,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16149942,1,2,0,0.9,0.9,name_postcode,2026-08-11,0
16154584,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16158040,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16161706,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16165528,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16175763,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16180216,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16186893,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16187103,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16196872,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16196935,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16199531,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16202162,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16206267,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16207064,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16211696,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16214288,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16223583,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16227466,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16229422,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
16235233,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16244121,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16255122,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16258064,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16264734,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16272273,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16279372,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16279394,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16292596,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16299820,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
16303961,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16308927,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16308967,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16310510,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16313550,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16314735,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16315836,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16318226,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16322185,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16323373,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16326459,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16333329,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16333604,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16335885,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16336473,1,1,1,0.8,0.8,name_postcode_area,2026-08-11,0
16339273,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16345345,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16346445,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16346972,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16352550,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16352772,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16373482,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16375759,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16376407,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16377485,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16378298,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16378985,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16391315,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16392138,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16393966,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16401708,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16407473,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16409471,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16416662,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16420570,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
16421362,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16429014,1,1,3,0.9,0.9,name_postcode,2026-08-11,0
16433475,1,1,2,0.9,0.9,name_postcode,2026-08-11,0
16438022,1,2,5,0.9,0.9,name_postcode,2026-08-11,0
16447745,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16458019,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16459454,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16460775,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16461498,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16464988,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16476021,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16478710,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16479589,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16480410,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16481436,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16487851,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16489663,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16491081,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16494991,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16498015,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16499918,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16502360,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16510784,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16514125,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16520134,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16520370,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16520972,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16521315,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16523349,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16533050,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16544546,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16545474,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16549225,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16553963,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16554283,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16554417,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16556426,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16557030,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16562027,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16568064,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16569380,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16574669,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16590159,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16593139,1,1,0,0.9,0.9,name_postcode,2026-08-11,0
16603533,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16608317,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16608673,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16609564,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
16611991,1,1,1,0.9,0.9,name_postcode,2026-08-11,0
